words,pos,chunk,labels,sentence_id
data,_,O,O,402
collected,_,O,O,402
from,_,O,O,402
both,_,O,O,402
Nigeria,_,O,B-THE,402
and,_,O,O,402
Tanzania,_,O,B-THE,402
",",_,O,O,402
we,_,O,O,402
found,_,O,O,402
that,_,O,O,402
CSR,_,O,B-THE,402
practices,_,O,I-THE,402
in,_,O,O,402
SMEs,_,O,B-THE,402
are,_,O,O,402
much,_,O,O,402
more,_,O,O,402
nuanced,_,O,O,402
than,_,O,O,402
previously,_,O,O,402
presented,_,O,O,402
.,_,O,O,402
In,_,O,O,402
addition,_,O,O,402
",",_,O,O,402
SMEs,_,O,B-THE,402
undertake,_,O,O,402
their,_,O,O,402
CSR,_,O,B-THE,402
practices,_,O,I-THE,402
to,_,O,O,402
varying,_,O,O,402
degrees,_,O,O,402
in,_,O,O,402
multiple,_,O,O,402
spaces—i.e,_,O,O,402
.,_,O,O,402
the,_,O,O,402
workplace,_,O,B-THE,402
",",_,O,O,402
marketplace,_,O,B-THE,402
",",_,O,O,402
community,_,O,B-THE,402
and,_,O,O,402
the,_,O,O,402
ecological,_,O,B-THE,402
environment,_,O,I-THE,402
.,_,O,O,402
These,_,O,O,402
CSR,_,O,B-THE,402
practices,_,O,I-THE,402
go,_,O,O,402
beyond,_,O,O,402
philanthropy,_,O,B-THE,402
and,_,O,O,402
in,_,O,O,402
some,_,O,O,402
instances,_,O,O,402
involve,_,O,O,402
institutional,_,O,B-THE,402
works,_,O,I-THE,402
aimed,_,O,O,402
at,_,O,O,402
addressing,_,O,O,402
some,_,O,O,402
of,_,O,O,402
the,_,O,O,402
institutional,_,O,B-THE,402
gaps,_,O,I-THE,402
in,_,O,O,402
the,_,O,O,402
environments,_,O,O,402
where,_,O,O,402
these,_,O,O,402
SMEs,_,O,B-THE,402
operate,_,O,O,402
.,_,O,O,402
The,_,O,O,402
paper,_,O,O,402
makes,_,O,O,402
a,_,O,O,402
contribution,_,O,O,402
by,_,O,O,402
drawing,_,O,O,402
attention,_,O,O,402
to,_,O,O,402
the,_,O,O,402
multiple,_,O,O,402
spaces,_,O,O,402
of,_,O,O,402
CSR,_,O,B-THE,402
practices,_,O,I-THE,402
amongst,_,O,O,402
SMEs,_,O,B-THE,402
",",_,O,O,402
and,_,O,O,402
the,_,O,O,402
institutional,_,O,B-THE,402
works,_,O,I-THE,402
they,_,O,O,402
do,_,O,O,402
",",_,O,O,402
which,_,O,O,402
are,_,O,O,402
often,_,O,O,402
taken,_,O,O,402
for,_,O,O,402
granted,_,O,O,402
in,_,O,O,402
the,_,O,O,402
extant,_,O,O,402
literature,_,O,O,402
.,_,O,O,402
We,_,O,O,402
provide,_,O,O,402
a,_,O,O,402
unique,_,O,O,402
perspective—by,_,O,O,402
arguing,_,O,O,402
that,_,O,O,402
what,_,O,O,402
is,_,O,O,402
frequently,_,O,O,402
conceptualised,_,O,O,402
as,_,O,O,402
philanthropic,_,O,B-THE,402
CSR,_,O,I-THE,402
in,_,O,O,402
Africa,_,O,B-THE,402
is,_,O,O,402
(,_,O,O,402
or,_,O,O,402
may,_,O,O,402
include,_,O,O,402
),_,O,O,402
‘,_,O,O,402
institutional,_,O,B-THE,402
works,_,O,I-THE,402
’,_,O,O,402
.,_,O,O,402
©,_,O,O,402
2015,_,O,O,402
",",_,O,O,402
Springer,_,O,O,402
Science,_,O,O,402
#ERROR!,_,O,O,402
Business,_,O,O,402
Media,_,O,O,402
Dordrecht,_,O,O,402
.,_,O,O,402
More,_,O,O,403
and,_,O,O,403
more,_,O,O,403
companies,_,O,O,403
are,_,O,O,403
publicly,_,O,O,403
taking,_,O,O,403
a,_,O,O,403
stand,_,O,O,403
on,_,O,O,403
social,_,O,O,403
and,_,O,O,403
political,_,O,O,403
issues,_,O,O,403
such,_,O,O,403
as,_,O,O,403
gay,_,O,B-THE,403
marriage,_,O,I-THE,403
legislation,_,O,I-THE,403
.,_,O,O,403
This,_,O,O,403
paper,_,O,O,403
argues,_,O,O,403
that,_,O,O,403
this,_,O,O,403
type,_,O,O,403
of,_,O,O,403
engagement,_,O,O,403
",",_,O,O,403
which,_,O,O,403
can,_,O,O,403
be,_,O,O,403
called,_,O,O,403
“,_,O,B-THE,403
corporate,_,O,I-THE,403
political,_,O,I-THE,403
advocacy,_,O,I-THE,403
",",_,O,I-THE,403
”,_,O,I-THE,403
raises,_,O,O,403
new,_,O,O,403
conceptual,_,O,O,403
and,_,O,O,403
normative,_,O,O,403
challenges,_,O,O,403
especially,_,O,O,403
for,_,O,O,403
theories,_,O,O,403
of,_,O,O,403
corporate,_,O,B-THE,403
responsibility,_,O,I-THE,403
.,_,O,O,403
Furthermore,_,O,O,403
",",_,O,O,403
it,_,O,O,403
poses,_,O,O,403
practical,_,O,O,403
challenges,_,O,O,403
for,_,O,O,403
managers,_,O,O,403
who,_,O,O,403
are,_,O,O,403
confronted,_,O,O,403
with,_,O,O,403
it,_,O,O,403
.,_,O,O,403
This,_,O,O,403
paper,_,O,O,403
addresses,_,O,O,403
all,_,O,O,403
three,_,O,O,403
challenges,_,O,O,403
:,_,O,O,403
first,_,O,O,403
",",_,O,O,403
it,_,O,O,403
defines,_,O,O,403
and,_,O,O,403
conceptualizes,_,O,O,403
corporate,_,O,B-THE,403
political,_,O,I-THE,403
advocacy,_,O,I-THE,403
and,_,O,O,403
distinguishes,_,O,O,403
it,_,O,O,403
from,_,O,O,403
other,_,O,O,403
forms,_,O,O,403
of,_,O,O,403
corporate,_,O,B-THE,403
political,_,O,I-THE,403
involvement,_,O,I-THE,403
.,_,O,O,403
Second,_,O,O,403
",",_,O,O,403
it,_,O,O,403
makes,_,O,O,403
normative,_,O,O,403
sense,_,O,O,403
of,_,O,O,403
corporate,_,O,B-THE,403
advocacy,_,O,I-THE,403
as,_,O,O,403
an,_,O,O,403
element,_,O,O,403
of,_,O,O,403
corporate,_,O,B-THE,403
responsibility,_,O,I-THE,403
.,_,O,O,403
Third,_,O,O,403
",",_,O,O,403
it,_,O,O,403
reflects,_,O,O,403
on,_,O,O,403
the,_,O,O,403
practical,_,O,O,403
implications,_,O,O,403
for,_,O,O,403
managers,_,O,O,403
dealing,_,O,O,403
with,_,O,O,403
this,_,O,O,403
issue,_,O,O,403
.,_,O,O,403
©,_,O,O,403
2015,_,O,O,403
",",_,O,O,403
Springer,_,O,O,403
Science,_,O,O,403
#ERROR!,_,O,O,403
Business,_,O,O,403
Media,_,O,O,403
Dordrecht,_,O,O,403
.,_,O,O,403
The,_,O,O,404
concept,_,O,O,404
of,_,O,O,404
sustainability,_,O,B-THE,404
was,_,O,O,404
developed,_,O,O,404
in,_,O,O,404
response,_,O,O,404
to,_,O,O,404
stakeholder,_,O,B-THE,404
demands,_,O,I-THE,404
.,_,O,O,404
One,_,O,O,404
of,_,O,O,404
the,_,O,O,404
key,_,O,O,404
mechanisms,_,O,O,404
for,_,O,O,404
engaging,_,O,O,404
stakeholders,_,O,O,404
is,_,O,O,404
sustainability,_,O,B-THE,404
disclosure,_,O,I-THE,404
",",_,O,O,404
often,_,O,O,404
in,_,O,O,404
the,_,O,O,404
form,_,O,O,404
of,_,O,O,404
a,_,O,O,404
report,_,O,O,404
.,_,O,O,404
Yet,_,O,O,404
",",_,O,O,404
how,_,O,O,404
reporting,_,O,O,404
is,_,O,O,404
used,_,O,O,404
to,_,O,O,404
engage,_,O,O,404
stakeholders,_,O,O,404
is,_,O,O,404
understudied,_,O,O,404
.,_,O,O,404
Using,_,O,O,404
resource,_,O,B-THE,404
dependence,_,O,I-THE,404
and,_,O,O,404
stakeholder,_,O,B-THE,404
theories,_,O,I-THE,404
",",_,O,O,404
we,_,O,O,404
investigate,_,O,O,404
how,_,O,O,404
companies,_,O,O,404
within,_,O,O,404
the,_,O,O,404
same,_,O,O,404
industry,_,O,O,404
address,_,O,O,404
different,_,O,O,404
dependencies,_,O,O,404
on,_,O,O,404
stakeholders,_,O,O,404
for,_,O,O,404
economic,_,O,B-THE,404
",",_,O,O,404
natural,_,O,B-THE,404
environment,_,O,I-THE,404
",",_,O,O,404
and,_,O,O,404
social,_,O,B-THE,404
resources,_,O,I-THE,404
and,_,O,O,404
thus,_,O,O,404
engage,_,O,O,404
stakeholders,_,O,O,404
accordingly,_,O,O,404
.,_,O,O,404
To,_,O,O,404
achieve,_,O,O,404
this,_,O,O,404
objective,_,O,O,404
",",_,O,O,404
we,_,O,O,404
conducted,_,O,O,404
our,_,O,O,404
research,_,O,O,404
using,_,O,O,404
qualitative,_,O,O,404
research,_,O,O,404
methods,_,O,O,404
.,_,O,O,404
Our,_,O,O,404
findings,_,O,O,404
suggest,_,O,O,404
that,_,O,O,404
the,_,O,O,404
resource,_,O,O,404
dependencies,_,O,O,404
on,_,O,O,404
different,_,O,O,404
stakeholders,_,O,O,404
lead,_,O,O,404
to,_,O,O,404
development,_,O,O,404
of,_,O,O,404
different,_,O,O,404
stakeholder,_,O,B-THE,404
relationships,_,O,I-THE,404
and,_,O,O,404
thus,_,O,O,404
appropriate,_,O,O,404
resources,_,O,O,404
within,_,O,O,404
the,_,O,O,404
company,_,O,O,404
to,_,O,O,404
execute,_,O,O,404
engagement,_,O,O,404
strategies,_,O,O,404
that,_,O,O,404
are,_,O,O,404
informing,_,O,B-THE,404
",",_,O,O,404
responding,_,O,B-THE,404
",",_,O,O,404
or,_,O,O,404
involving,_,O,O,404
.,_,O,O,404
Our,_,O,O,404
research,_,O,O,404
explains,_,O,O,404
why,_,O,O,404
diversity,_,O,O,404
exists,_,O,O,404
in,_,O,O,404
sustainability,_,O,B-THE,404
disclosure,_,O,I-THE,404
by,_,O,O,404
studying,_,O,O,404
how,_,O,O,404
it,_,O,O,404
is,_,O,O,404
used,_,O,O,404
to,_,O,O,404
engage,_,O,O,404
stakeholders,_,O,O,404
.,_,O,O,404
We,_,O,O,404
find,_,O,O,404
that,_,O,O,404
five,_,O,O,404
sustainability,_,O,B-THE,404
reporting,_,O,I-THE,404
characteristics,_,O,I-THE,404
are,_,O,O,404
associated,_,O,O,404
with,_,O,O,404
the,_,O,O,404
company,_,O,O,404
’,_,O,O,404
s,_,O,O,404
stakeholder,_,O,B-THE,404
engagement,_,O,I-THE,404
strategy,_,O,I-THE,404
:,_,O,O,404
directness,_,O,B-THE,404
of,_,O,I-THE,404
communication,_,O,I-THE,404
",",_,O,O,404
clarity,_,O,B-THE,404
of,_,O,I-THE,404
stakeholder,_,O,I-THE,404
identity,_,O,I-THE,404
",",_,O,O,404
deliberateness,_,O,B-THE,404
of,_,O,I-THE,404
collecting,_,O,I-THE,404
feedback,_,O,I-THE,404
",",_,O,O,404
broadness,_,O,B-THE,404
of,_,O,I-THE,404
stakeholder,_,O,I-THE,404
inclusiveness,_,O,I-THE,404
",",_,O,O,404
and,_,O,O,404
utilization,_,O,B-THE,404
of,_,O,I-THE,404
stakeholder,_,O,I-THE,404
engagement,_,O,I-THE,404
for,_,O,O,404
learning,_,O,O,404
.,_,O,O,404
Our,_,O,O,404
study,_,O,O,404
develops,_,O,O,404
the,_,O,O,404
literature,_,O,O,404
by,_,O,O,404
providing,_,O,O,404
insight,_,O,O,404
into,_,O,O,404
companies,_,O,O,404
’,_,O,O,404
choices,_,O,O,404
of,_,O,O,404
stakeholder,_,O,B-THE,404
engagement,_,O,I-THE,404
strategy,_,O,I-THE,404
thus,_,O,O,404
explaining,_,O,O,404
diversity,_,O,O,404
in,_,O,O,404
sustainability,_,O,B-THE,404
reporting,_,O,I-THE,404
based,_,O,O,404
on,_,O,O,404
the,_,O,O,404
characteristics,_,O,O,404
and,_,O,O,404
relationships,_,O,O,404
with,_,O,O,404
specific,_,O,O,404
stakeholders,_,O,O,404
.,_,O,O,404
©,_,O,O,404
2015,_,O,O,404
",",_,O,O,404
Springer,_,O,O,404
Science,_,O,O,404
#ERROR!,_,O,O,404
Business,_,O,O,404
Media,_,O,O,404
Dordrecht,_,O,O,404
.,_,O,O,404
Do,_,O,O,405
firms,_,O,O,405
respond,_,O,O,405
to,_,O,O,405
changes,_,O,O,405
in,_,O,O,405
economic,_,O,B-THE,405
growth,_,O,I-THE,405
by,_,O,O,405
altering,_,O,O,405
their,_,O,O,405
corporate,_,O,B-THE,405
social,_,O,I-THE,405
responsibility,_,O,I-THE,405
programs,_,O,I-THE,405
?,_,O,O,405
If,_,O,O,405
they,_,O,O,405
do,_,O,O,405
respond,_,O,O,405
",",_,O,O,405
are,_,O,O,405
their,_,O,O,405
responses,_,O,O,405
simply,_,O,O,405
neglect,_,O,O,405
of,_,O,O,405
areas,_,O,O,405
associated,_,O,O,405
with,_,O,O,405
corporate,_,O,B-THE,405
social,_,O,I-THE,405
performance,_,O,I-THE,405
(,_,O,I-THE,405
CSP,_,O,I-THE,405
),_,O,I-THE,405
or,_,O,O,405
do,_,O,O,405
they,_,O,O,405
also,_,O,O,405
cut,_,O,O,405
back,_,O,O,405
on,_,O,O,405
positive,_,O,O,405
programs,_,O,O,405
such,_,O,O,405
as,_,O,O,405
profit,_,O,B-THE,405
sharing,_,O,I-THE,405
",",_,O,O,405
public,_,O,B-THE,405
/,_,O,I-THE,405
private,_,O,I-THE,405
housing,_,O,I-THE,405
programs,_,O,I-THE,405
",",_,O,O,405
or,_,O,O,405
charitable,_,O,B-THE,405
contributions,_,O,I-THE,405
?,_,O,O,405
In,_,O,O,405
this,_,O,O,405
paper,_,O,O,405
",",_,O,O,405
we,_,O,O,405
argue,_,O,O,405
that,_,O,O,405
because,_,O,O,405
CSP-related,_,O,B-THE,405
actions,_,O,I-THE,405
and,_,O,O,405
programs,_,O,O,405
tend,_,O,O,405
to,_,O,O,405
be,_,O,O,405
discretionary,_,O,B-THE,405
",",_,O,O,405
they,_,O,O,405
are,_,O,O,405
likely,_,O,O,405
to,_,O,O,405
receive,_,O,O,405
less,_,O,O,405
attention,_,O,O,405
during,_,O,O,405
tough,_,O,B-THE,405
economic,_,O,I-THE,405
times,_,O,I-THE,405
",",_,O,O,405
a,_,O,O,405
result,_,O,O,405
of,_,O,O,405
cost-cutting,_,O,B-THE,405
efforts,_,O,I-THE,405
.,_,O,O,405
However,_,O,O,405
",",_,O,O,405
the,_,O,O,405
various,_,O,O,405
CSP,_,O,B-THE,405
performance,_,O,I-THE,405
areas,_,O,O,405
vary,_,O,O,405
in,_,O,O,405
terms,_,O,O,405
of,_,O,O,405
their,_,O,O,405
resource,_,O,B-THE,405
requirements,_,O,I-THE,405
and,_,O,O,405
their,_,O,O,405
influence,_,O,O,405
on,_,O,O,405
financial,_,O,B-THE,405
performance,_,O,I-THE,405
(,_,O,O,405
short,_,O,O,405
#ERROR!,_,O,O,405
and,_,O,O,405
long-term,_,O,O,405
),_,O,O,405
",",_,O,O,405
which,_,O,O,405
suggests,_,O,O,405
that,_,O,O,405
firms,_,O,O,405
may,_,O,O,405
respond,_,O,O,405
differently,_,O,O,405
depending,_,O,O,405
on,_,O,O,405
area,_,O,O,405
.,_,O,O,405
Consequently,_,O,O,405
",",_,O,O,405
in,_,O,O,405
addition,_,O,O,405
to,_,O,O,405
examining,_,O,O,405
CSP,_,O,B-THE,405
concerns,_,O,O,405
separately,_,O,O,405
from,_,O,O,405
positive,_,O,B-THE,405
actions,_,O,I-THE,405
and,_,O,O,405
programs,_,O,O,405
(,_,O,O,405
CSP,_,O,B-THE,405
strengths,_,O,I-THE,405
),_,O,O,405
",",_,O,O,405
we,_,O,O,405
also,_,O,O,405
examine,_,O,O,405
the,_,O,O,405
influence,_,O,O,405
of,_,O,O,405
economic,_,O,O,405
growth,_,O,O,405
across,_,O,O,405
the,_,O,O,405
five,_,O,O,405
areas,_,O,O,405
of,_,O,O,405
diversity,_,O,O,405
",",_,O,O,405
employee,_,O,B-THE,405
relations,_,O,I-THE,405
",",_,O,O,405
the,_,O,O,405
environment,_,O,I-THE,405
",",_,O,O,405
product,_,O,B-THE,405
quality,_,O,I-THE,405
/,_,O,O,405
safety,_,O,B-THE,405
",",_,O,O,405
and,_,O,O,405
the,_,O,O,405
community,_,O,B-THE,405
.,_,O,O,405
Based,_,O,O,405
on,_,O,O,405
data,_,O,O,405
from,_,O,O,405
837,_,O,O,405
firms,_,O,O,405
over,_,O,O,405
15,_,O,O,405
years,_,O,O,405
",",_,O,O,405
our,_,O,O,405
results,_,O,O,405
suggest,_,O,O,405
that,_,O,O,405
firms,_,O,O,405
neglect,_,O,O,405
some,_,O,O,405
areas,_,O,O,405
associated,_,O,O,405
with,_,O,O,405
CSP,_,O,B-THE,405
during,_,O,O,405
economic,_,O,B-THE,405
downturns,_,O,I-THE,405
",",_,O,O,405
resulting,_,O,O,405
in,_,O,O,405
increased,_,O,O,405
concerns,_,O,O,405
about,_,O,O,405
community,_,O,B-THE,405
and,_,O,I-THE,405
employee,_,O,I-THE,405
relations,_,O,I-THE,405
",",_,O,O,405
product,_,O,B-THE,405
safety,_,O,I-THE,405
/,_,O,O,405
quality,_,O,B-THE,405
",",_,O,O,405
and,_,O,O,405
the,_,O,O,405
environment,_,O,B-THE,405
.,_,O,O,405
However,_,O,O,405
",",_,O,O,405
this,_,O,O,405
relationship,_,O,O,405
does,_,O,O,405
not,_,O,O,405
apply,_,O,O,405
to,_,O,O,405
positive,_,O,B-THE,405
actions,_,O,I-THE,405
and,_,O,I-THE,405
programs,_,O,I-THE,405
.,_,O,O,405
Instead,_,O,O,405
",",_,O,O,405
firms,_,O,O,405
tend,_,O,O,405
to,_,O,O,405
increase,_,O,O,405
their,_,O,O,405
positive,_,O,O,405
CSP,_,O,B-THE,405
programs,_,O,O,405
in,_,O,O,405
areas,_,O,O,405
such,_,O,O,405
as,_,O,O,405
diversity,_,O,B-THE,405
",",_,O,O,405
employee,_,O,I-THE,405
relations,_,O,I-THE,405
",",_,O,O,405
and,_,O,O,405
the,_,O,O,405
environment,_,O,B-THE,405
during,_,O,O,405
periods,_,O,O,405
of,_,O,O,405
slow,_,O,B-THE,405
economic,_,O,I-THE,405
growth,_,O,I-THE,405
and,_,O,O,405
reduce,_,O,O,405
them,_,O,O,405
when,_,O,O,405
the,_,O,O,405
economy,_,O,O,405
picks,_,O,O,405
up,_,O,O,405
.,_,O,O,405
We,_,O,O,405
offer,_,O,O,405
potential,_,O,O,405
explanations,_,O,O,405
for,_,O,O,405
our,_,O,O,405
findings,_,O,O,405
and,_,O,O,405
discuss,_,O,O,405
their,_,O,O,405
importance,_,O,O,405
to,_,O,O,405
research,_,O,O,405
on,_,O,O,405
CSP,_,O,B-THE,405
.,_,O,O,405
©,_,O,O,405
2015,_,O,O,405
",",_,O,O,405
Springer,_,O,O,405
Science,_,O,O,405
#ERROR!,_,O,O,405
Business,_,O,O,405
Media,_,O,O,405
Dordrecht,_,O,O,405
.,_,O,O,405
This,_,O,O,406
paper,_,O,O,406
proposes,_,O,O,406
a,_,O,O,406
new,_,O,O,406
organizational,_,O,O,406
metaphor,_,O,O,406
",",_,O,O,406
the,_,O,O,406
‘,_,O,O,406
Biophilic,_,O,B-THE,406
Organization,_,O,I-THE,406
’,_,O,O,406
",",_,O,O,406
which,_,O,O,406
aims,_,O,O,406
to,_,O,O,406
counter,_,O,O,406
the,_,O,O,406
bio-cultural,_,O,B-THE,406
disconnection,_,O,I-THE,406
of,_,O,O,406
many,_,O,O,406
organizations,_,O,O,406
despite,_,O,O,406
their,_,O,O,406
espoused,_,O,O,406
commitment,_,O,O,406
to,_,O,O,406
sustainability,_,O,B-THE,406
.,_,O,O,406
This,_,O,O,406
conceptual,_,O,O,406
research,_,O,O,406
draws,_,O,O,406
on,_,O,O,406
multiple,_,O,O,406
disciplines,_,O,O,406
such,_,O,O,406
as,_,O,O,406
evolutionary,_,O,B-THE,406
psychology,_,O,I-THE,406
and,_,O,O,406
architecture,_,O,B-THE,406
to,_,O,O,406
not,_,O,O,406
only,_,O,O,406
develop,_,O,O,406
a,_,O,O,406
diverse,_,O,B-THE,406
bio-cultural,_,O,I-THE,406
connection,_,O,I-THE,406
but,_,O,O,406
to,_,O,O,406
show,_,O,O,406
how,_,O,O,406
this,_,O,O,406
connection,_,O,O,406
tackles,_,O,O,406
sustainability,_,O,B-THE,406
",",_,O,O,406
in,_,O,O,406
a,_,O,O,406
holistic,_,O,B-THE,406
and,_,O,O,406
systemic,_,O,B-THE,406
sense,_,O,O,406
.,_,O,O,406
Moreover,_,O,O,406
",",_,O,O,406
the,_,O,O,406
paper,_,O,O,406
takes,_,O,O,406
an,_,O,O,406
integrative,_,O,O,406
view,_,O,O,406
of,_,O,O,406
sustainability,_,O,B-THE,406
",",_,O,O,406
which,_,O,O,406
effectively,_,O,O,406
means,_,O,O,406
that,_,O,O,406
it,_,O,O,406
embraces,_,O,O,406
the,_,O,O,406
different,_,O,O,406
emergent,_,O,B-THE,406
tensions,_,O,I-THE,406
.,_,O,O,406
Three,_,O,O,406
specific,_,O,O,406
tensions,_,O,O,406
are,_,O,O,406
explored,_,O,O,406
:,_,O,O,406
efficiency,_,O,B-THE,406
versus,_,O,O,406
resilience,_,O,B-THE,406
",",_,O,O,406
organizational,_,O,B-THE,406
versus,_,O,O,406
personal,_,O,B-THE,406
agendas,_,O,I-THE,406
and,_,O,O,406
isomorphism,_,O,B-THE,406
versus,_,O,O,406
institutional,_,O,B-THE,406
change,_,O,I-THE,406
.,_,O,O,406
In,_,O,O,406
order,_,O,O,406
to,_,O,O,406
illustrate,_,O,O,406
how,_,O,O,406
the,_,O,O,406
Biophilic,_,O,B-THE,406
Organization,_,O,I-THE,406
could,_,O,O,406
potentially,_,O,O,406
provide,_,O,O,406
a,_,O,O,406
synthesis,_,O,O,406
strategy,_,O,O,406
for,_,O,O,406
such,_,O,O,406
tensions,_,O,O,406
",",_,O,O,406
healthcare,_,O,B-THE,406
examples,_,O,I-THE,406
are,_,O,O,406
drawn,_,O,O,406
from,_,O,O,406
the,_,O,O,406
emerging,_,O,O,406
fields,_,O,O,406
of,_,O,O,406
Biophilic,_,O,B-THE,406
Design,_,O,I-THE,406
in,_,O,O,406
Singapore,_,O,B-THE,406
and,_,O,O,406
Generative,_,O,B-THE,406
Design,_,O,I-THE,406
in,_,O,O,406
the,_,O,O,406
U.S.A,_,O,B-THE,406
.,_,O,O,406
Finally,_,O,O,406
",",_,O,O,406
an,_,O,O,406
example,_,O,O,406
is,_,O,O,406
provided,_,O,O,406
which,_,O,O,406
highlights,_,O,O,406
how,_,O,O,406
a,_,O,O,406
Taoist,_,O,B-THE,406
cultural,_,O,I-THE,406
context,_,O,I-THE,406
has,_,O,O,406
impacted,_,O,O,406
on,_,O,O,406
a,_,O,O,406
business,_,O,O,406
leader,_,O,O,406
in,_,O,O,406
China,_,O,B-THE,406
",",_,O,O,406
to,_,O,O,406
illustrative,_,O,O,406
the,_,O,O,406
significance,_,O,O,406
of,_,O,O,406
a,_,O,O,406
transcendent,_,O,B-THE,406
belief,_,O,I-THE,406
system,_,O,I-THE,406
to,_,O,O,406
such,_,O,O,406
a,_,O,O,406
bio-cultural,_,O,B-THE,406
narrative,_,O,I-THE,406
.,_,O,O,406
©,_,O,O,406
2015,_,O,O,406
",",_,O,O,406
Springer,_,O,O,406
Science,_,O,O,406
#ERROR!,_,O,O,406
Business,_,O,O,406
Media,_,O,O,406
Dordrecht,_,O,O,406
.,_,O,O,406
Securitization,_,O,B-THE,407
is,_,O,O,407
considered,_,O,O,407
to,_,O,O,407
be,_,O,O,407
one,_,O,O,407
of,_,O,O,407
the,_,O,O,407
biggest,_,O,O,407
financial,_,O,B-THE,407
innovations,_,O,I-THE,407
of,_,O,O,407
the,_,O,O,407
last,_,O,O,407
century,_,O,O,407
.,_,O,O,407
It,_,O,O,407
is,_,O,O,407
also,_,O,O,407
regarded,_,O,O,407
as,_,O,O,407
both,_,O,O,407
a,_,O,O,407
catalyst,_,O,O,407
and,_,O,O,407
a,_,O,O,407
solution,_,O,O,407
to,_,O,O,407
the,_,O,O,407
2008,_,O,B-THE,407
financial,_,O,I-THE,407
crisis,_,O,I-THE,407
.,_,O,O,407
Once,_,O,O,407
a,_,O,O,407
popular,_,O,O,407
method,_,O,O,407
of,_,O,O,407
financing,_,O,O,407
the,_,O,O,407
mortgage,_,O,B-THE,407
and,_,O,O,407
consumer,_,O,B-THE,407
credit,_,O,I-THE,407
markets,_,O,I-THE,407
",",_,O,O,407
aspects,_,O,O,407
of,_,O,O,407
the,_,O,O,407
global,_,O,B-THE,407
securitization,_,O,I-THE,407
market,_,O,I-THE,407
are,_,O,O,407
now,_,O,O,407
struggling,_,O,O,407
to,_,O,O,407
revive,_,O,O,407
.,_,O,O,407
In,_,O,O,407
this,_,O,O,407
paper,_,O,O,407
",",_,O,O,407
I,_,O,O,407
discuss,_,O,O,407
the,_,O,O,407
role,_,O,O,407
that,_,O,O,407
ethics,_,O,B-THE,407
played,_,O,O,407
in,_,O,O,407
securitization,_,O,B-THE,407
prior,_,O,O,407
to,_,O,O,407
the,_,O,O,407
2008,_,O,B-THE,407
financial,_,O,I-THE,407
crisis,_,O,I-THE,407
and,_,O,O,407
find,_,O,O,407
that,_,O,O,407
it,_,O,O,407
is,_,O,O,407
not,_,O,O,407
an,_,O,O,407
obvious,_,O,O,407
story,_,O,O,407
of,_,O,O,407
moral,_,O,B-THE,407
failures,_,O,I-THE,407
",",_,O,O,407
but,_,O,O,407
rather,_,O,O,407
that,_,O,O,407
it,_,O,O,407
lies,_,O,O,407
in,_,O,O,407
more,_,O,O,407
subtle,_,O,O,407
elements,_,O,O,407
of,_,O,O,407
the,_,O,O,407
financial,_,O,B-THE,407
system,_,O,I-THE,407
.,_,O,O,407
The,_,O,O,407
ethics,_,O,B-THE,407
uncertainty,_,O,I-THE,407
role,_,O,I-THE,407
in,_,O,O,407
the,_,O,O,407
securitization,_,O,B-THE,407
story,_,O,I-THE,407
is,_,O,O,407
one,_,O,O,407
of,_,O,O,407
flawed,_,O,B-THE,407
incentives,_,O,I-THE,407
and,_,O,O,407
the,_,O,O,407
shifting,_,O,O,407
of,_,O,O,407
responsibility,_,O,O,407
for,_,O,O,407
handling,_,O,B-THE,407
risk,_,O,I-THE,407
.,_,O,O,407
The,_,O,O,407
role,_,O,O,407
of,_,O,O,407
securitization,_,O,B-THE,407
and,_,O,O,407
the,_,O,O,407
ethics,_,O,B-THE,407
of,_,O,I-THE,407
risk,_,O,I-THE,407
transfer,_,O,I-THE,407
have,_,O,O,407
rarely,_,O,O,407
been,_,O,O,407
discussed,_,O,O,407
explicitly,_,O,O,407
in,_,O,O,407
the,_,O,O,407
literature,_,O,O,407
.,_,O,O,407
The,_,O,O,407
historical,_,O,O,407
origins,_,O,O,407
of,_,O,O,407
securitization,_,O,B-THE,407
and,_,O,O,407
lessons,_,O,O,407
learned,_,O,O,407
from,_,O,O,407
previous,_,O,O,407
flawed,_,O,O,407
uses,_,O,O,407
of,_,O,O,407
the,_,O,O,407
process,_,O,O,407
are,_,O,O,407
also,_,O,O,407
provided,_,O,O,407
.,_,O,O,407
I,_,O,O,407
also,_,O,O,407
detail,_,O,O,407
the,_,O,O,407
various,_,O,O,407
global,_,O,B-THE,407
institutional,_,O,I-THE,407
reform,_,O,I-THE,407
proposals,_,O,I-THE,407
that,_,O,O,407
have,_,O,O,407
taken,_,O,O,407
place,_,O,O,407
.,_,O,O,407
Moving,_,O,O,407
forward,_,O,O,407
",",_,O,O,407
it,_,O,O,407
is,_,O,O,407
crucial,_,O,O,407
to,_,O,O,407
understand,_,O,O,407
the,_,O,O,407
causes,_,O,O,407
",",_,O,O,407
consequences,_,O,O,407
",",_,O,O,407
and,_,O,O,407
ethical,_,O,B-THE,407
implications,_,O,I-THE,407
of,_,O,O,407
securitization,_,O,B-THE,407
in,_,O,O,407
the,_,O,O,407
financial,_,O,B-THE,407
crisis,_,O,I-THE,407
so,_,O,O,407
