words,pos,chunk,labels,sentence_id
gap,_,O,B-THE,418
in,_,O,O,418
leadership,_,O,B-THE,418
.,_,O,O,418
We,_,O,O,418
discuss,_,O,O,418
the,_,O,O,418
theoretical,_,O,O,418
and,_,O,O,418
practical,_,O,O,418
implications,_,O,O,418
of,_,O,O,418
these,_,O,O,418
findings,_,O,O,418
.,_,O,O,418
©,_,O,O,418
2015,_,O,O,418
",",_,O,O,418
Springer,_,O,O,418
Science,_,O,O,418
#ERROR!,_,O,O,418
Business,_,O,O,418
Media,_,O,O,418
Dordrecht,_,O,O,418
.,_,O,O,418
In,_,O,O,419
this,_,O,O,419
study,_,O,O,419
",",_,O,O,419
we,_,O,O,419
examine,_,O,O,419
the,_,O,O,419
relation,_,O,O,419
between,_,O,O,419
corporate,_,O,B-THE,419
environmental,_,O,I-THE,419
responsibility,_,O,I-THE,419
(,_,O,I-THE,419
CER,_,O,I-THE,419
),_,O,I-THE,419
and,_,O,O,419
risk,_,O,B-THE,419
in,_,O,O,419
U.S,_,O,B-THE,419
.,_,O,O,419
public,_,O,B-THE,419
firms,_,O,I-THE,419
.,_,O,O,419
We,_,O,O,419
develop,_,O,O,419
and,_,O,O,419
test,_,O,O,419
the,_,O,O,419
risk-reduction,_,O,B-THE,419
",",_,O,O,419
resource-constraint,_,O,B-THE,419
",",_,O,O,419
and,_,O,O,419
cross-industry,_,O,B-THE,419
variation,_,O,I-THE,419
hypotheses,_,O,I-THE,419
.,_,O,O,419
Using,_,O,O,419
an,_,O,O,419
extensive,_,O,O,419
U.S,_,O,B-THE,419
.,_,O,O,419
sample,_,O,O,419
during,_,O,O,419
the,_,O,O,419
1991,_,O,O,419
–,_,O,O,419
2012,_,O,O,419
period,_,O,O,419
",",_,O,O,419
we,_,O,O,419
find,_,O,O,419
that,_,O,O,419
for,_,O,O,419
U.S,_,O,B-THE,419
.,_,O,O,419
industries,_,O,O,419
as,_,O,O,419
a,_,O,O,419
whole,_,O,O,419
",",_,O,O,419
CER,_,O,B-THE,419
engagement,_,O,I-THE,419
inversely,_,O,O,419
affects,_,O,O,419
firm,_,O,B-THE,419
risk,_,O,I-THE,419
after,_,O,O,419
controlling,_,O,O,419
for,_,O,O,419
various,_,O,O,419
firm,_,O,B-THE,419
characteristics,_,O,I-THE,419
.,_,O,O,419
The,_,O,O,419
result,_,O,O,419
remains,_,O,O,419
robust,_,O,O,419
when,_,O,O,419
we,_,O,O,419
use,_,O,O,419
firm,_,O,B-THE,419
fixed,_,O,I-THE,419
effect,_,O,I-THE,419
or,_,O,O,419
an,_,O,O,419
alternative,_,O,O,419
measure,_,O,O,419
of,_,O,O,419
CER,_,O,B-THE,419
using,_,O,O,419
principal,_,O,B-THE,419
component,_,O,I-THE,419
analysis,_,O,I-THE,419
or,_,O,O,419
downside,_,O,B-THE,419
risk,_,O,I-THE,419
measures,_,O,I-THE,419
.,_,O,O,419
To,_,O,O,419
address,_,O,O,419
the,_,O,O,419
concern,_,O,O,419
of,_,O,O,419
endogeneity,_,O,B-THE,419
bias,_,O,I-THE,419
",",_,O,O,419
we,_,O,O,419
use,_,O,O,419
a,_,O,O,419
system,_,O,B-THE,419
equations,_,O,I-THE,419
approach,_,O,I-THE,419
and,_,O,O,419
dynamic,_,O,B-THE,419
system,_,O,I-THE,419
generalized,_,O,I-THE,419
methods,_,O,I-THE,419
of,_,O,O,419
moment,_,O,O,419
regressions,_,O,O,419
",",_,O,O,419
and,_,O,O,419
continue,_,O,O,419
to,_,O,O,419
find,_,O,O,419
that,_,O,O,419
environmentally,_,O,O,419
responsible,_,O,O,419
firms,_,O,O,419
experience,_,O,O,419
lower,_,O,O,419
risk,_,O,B-THE,419
.,_,O,O,419
These,_,O,O,419
findings,_,O,O,419
support,_,O,O,419
the,_,O,O,419
risk-reduction,_,O,B-THE,419
hypothesis,_,O,I-THE,419
",",_,O,O,419
but,_,O,O,419
not,_,O,O,419
the,_,O,O,419
resource-constraint,_,O,B-THE,419
hypothesis,_,O,I-THE,419
",",_,O,O,419
along,_,O,O,419
with,_,O,O,419
the,_,O,O,419
notion,_,O,O,419
that,_,O,O,419
the,_,O,O,419
top,_,O,O,419
management,_,O,O,419
in,_,O,O,419
U.S,_,O,B-THE,419
.,_,O,O,419
firms,_,O,O,419
is,_,O,O,419
generally,_,O,O,419
risk,_,O,B-THE,419
averse,_,O,I-THE,419
and,_,O,O,419
that,_,O,O,419
their,_,O,O,419
CER,_,O,B-THE,419
engagement,_,O,I-THE,419
facilitates,_,O,O,419
their,_,O,O,419
risk,_,O,B-THE,419
management,_,O,I-THE,419
efforts,_,O,O,419
.,_,O,O,419
Our,_,O,O,419
cross-industry,_,O,B-THE,419
analysis,_,O,I-THE,419
further,_,O,O,419
reveals,_,O,O,419
that,_,O,O,419
the,_,O,O,419
inverse,_,O,O,419
CER-risk,_,O,B-THE,419
association,_,O,O,419
mainly,_,O,O,419
comes,_,O,O,419
from,_,O,O,419
the,_,O,O,419
manufacturing,_,O,B-THE,419
sector,_,O,I-THE,419
",",_,O,O,419
whereas,_,O,O,419
in,_,O,O,419
the,_,O,O,419
service,_,O,B-THE,419
sector,_,O,I-THE,419
",",_,O,O,419
CER,_,O,B-THE,419
tends,_,O,O,419
to,_,O,O,419
increase,_,O,O,419
firm,_,O,B-THE,419
risk,_,O,I-THE,419
.,_,O,O,419
©,_,O,O,419
2015,_,O,O,419
",",_,O,O,419
Springer,_,O,O,419
Science,_,O,O,419
#ERROR!,_,O,O,419
Business,_,O,O,419
Media,_,O,O,419
Dordrecht,_,O,O,419
.,_,O,O,419
The,_,O,O,420
aim,_,O,O,420
of,_,O,O,420
this,_,O,O,420
study,_,O,O,420
is,_,O,O,420
to,_,O,O,420
explore,_,O,O,420
the,_,O,O,420
influence,_,O,O,420
of,_,O,O,420
religious,_,O,B-THE,420
beliefs,_,O,I-THE,420
on,_,O,O,420
social,_,O,B-THE,420
or,_,O,O,420
work-related,_,O,B-THE,420
ties,_,O,I-THE,420
of,_,O,O,420
managers,_,O,O,420
who,_,O,O,420
are,_,O,O,420
member,_,O,O,420
of,_,O,O,420
organizational,_,O,B-THE,420
networks,_,O,I-THE,420
representing,_,O,O,420
two,_,O,O,420
different,_,O,O,420
ideologies,_,O,B-THE,420
(,_,O,O,420
religious,_,O,B-THE,420
and,_,O,O,420
secular,_,O,B-THE,420
),_,O,O,420
in,_,O,O,420
Turkey,_,O,B-THE,420
.,_,O,O,420
In,_,O,O,420
this,_,O,O,420
research,_,O,O,420
",",_,O,O,420
the,_,O,O,420
emergence,_,O,O,420
of,_,O,O,420
secular,_,O,B-THE,420
and,_,O,O,420
devout,_,O,B-THE,420
entrepreneurs,_,O,I-THE,420
is,_,O,O,420
considered,_,O,O,420
as,_,O,O,420
a,_,O,O,420
phenomenon,_,O,O,420
",",_,O,O,420
and,_,O,O,420
special,_,O,O,420
attention,_,O,O,420
is,_,O,O,420
paid,_,O,O,420
to,_,O,O,420
religious,_,O,B-THE,420
transformation,_,O,I-THE,420
and,_,O,O,420
secularism,_,O,B-THE,420
in,_,O,O,420
Turkey,_,O,O,420
.,_,O,O,420
Social,_,O,B-THE,420
network,_,O,I-THE,420
analysis,_,O,I-THE,420
method,_,O,I-THE,420
is,_,O,O,420
used,_,O,O,420
to,_,O,O,420
define,_,O,O,420
the,_,O,O,420
nature,_,O,O,420
of,_,O,O,420
communication,_,O,B-THE,420
links,_,O,I-THE,420
among,_,O,O,420
80,_,O,O,420
chairmen,_,O,O,420
who,_,O,O,420
are,_,O,O,420
the,_,O,O,420
members,_,O,O,420
of,_,O,O,420
two,_,O,O,420
conflicting,_,O,O,420
and,_,O,O,420
dominant,_,O,O,420
groups,_,O,O,420
in,_,O,O,420
Turkish,_,O,B-THE,420
business,_,O,I-THE,420
system,_,O,I-THE,420
.,_,O,O,420
The,_,O,O,420
findings,_,O,O,420
show,_,O,O,420
that,_,O,O,420
Protestant,_,O,B-THE,420
work,_,O,I-THE,420
ethic,_,O,I-THE,420
suggested,_,O,O,420
by,_,O,O,420
Weber,_,O,B-THE,420
with,_,O,O,420
regard,_,O,O,420
to,_,O,O,420
Christianity,_,O,B-THE,420
have,_,O,O,420
attained,_,O,O,420
a,_,O,O,420
similar,_,O,O,420
place,_,O,O,420
over,_,O,O,420
the,_,O,O,420
past,_,O,O,420
decade,_,O,O,420
in,_,O,O,420
Islamic,_,O,B-THE,420
organizational,_,O,I-THE,420
networks,_,O,I-THE,420
.,_,O,O,420
The,_,O,O,420
concern,_,O,O,420
of,_,O,O,420
political,_,O,B-THE,420
power,_,O,I-THE,420
in,_,O,O,420
religion,_,O,O,420
leads,_,O,O,420
to,_,O,O,420
organizational,_,O,I-THE,420
networks,_,O,I-THE,420
being,_,O,O,420
nourished,_,O,O,420
by,_,O,O,420
religious,_,O,B-THE,420
norms,_,O,I-THE,420
and,_,O,O,420
creeds,_,O,O,420
in,_,O,O,420
many,_,O,O,420
developing,_,O,B-THE,420
countries,_,O,I-THE,420
.,_,O,O,420
Especially,_,O,O,420
in,_,O,O,420
societies,_,O,O,420
like,_,O,O,420
Turkey,_,O,B-THE,420
where,_,O,O,420
the,_,O,O,420
state,_,O,O,420
is,_,O,O,420
dominant,_,O,O,420
in,_,O,O,420
the,_,O,O,420
business,_,O,B-THE,420
life,_,O,I-THE,420
",",_,O,O,420
organizations,_,O,O,420
and,_,O,O,420
managers,_,O,O,420
prefer,_,O,O,420
to,_,O,O,420
be,_,O,O,420
included,_,O,O,420
in,_,O,O,420
religious,_,O,B-THE,420
networks,_,O,I-THE,420
to,_,O,O,420
make,_,O,O,420
close,_,O,O,420
contacts,_,O,O,420
with,_,O,O,420
the,_,O,O,420
state,_,O,O,420
.,_,O,O,420
Another,_,O,O,420
significant,_,O,O,420
finding,_,O,O,420
is,_,O,O,420
that,_,O,O,420
efforts,_,O,O,420
of,_,O,O,420
the,_,O,O,420
members,_,O,O,420
of,_,O,O,420
religious,_,O,O,420
networks—in,_,O,O,420
spite,_,O,O,420
of,_,O,O,420
their,_,O,O,420
relatively,_,O,O,420
closed,_,O,O,420
characteristics—in,_,O,O,420
terms,_,O,O,420
of,_,O,O,420
being,_,O,O,420
at,_,O,O,420
the,_,O,O,420
center,_,O,O,420
of,_,O,O,420
a,_,O,O,420
network,_,O,O,420
and,_,O,O,420
taking,_,O,O,420
the,_,O,O,420
brokerage,_,O,B-THE,420
role,_,O,O,420
",",_,O,O,420
are,_,O,O,420
highly,_,O,O,420
developed,_,O,O,420
on,_,O,O,420
the,_,O,O,420
contrary,_,O,O,420
to,_,O,O,420
the,_,O,O,420
literature,_,O,O,420
.,_,O,O,420
©,_,O,O,420
2015,_,O,O,420
",",_,O,O,420
Springer,_,O,O,420
Science,_,O,O,420
#ERROR!,_,O,O,420
Business,_,O,O,420
Media,_,O,O,420
Dordrecht,_,O,O,420
.,_,O,O,420
Senior,_,O,O,421
executives,_,O,O,421
in,_,O,O,421
major,_,O,B-THE,421
corporations,_,O,I-THE,421
have,_,O,O,421
drawn,_,O,O,421
attention,_,O,O,421
in,_,O,O,421
recent,_,O,O,421
years,_,O,O,421
for,_,O,O,421
a,_,O,O,421
range,_,O,O,421
of,_,O,O,421
unethical,_,O,B-THE,421
activities,_,O,I-THE,421
.,_,O,O,421
Despite,_,O,O,421
a,_,O,O,421
rise,_,O,O,421
in,_,O,O,421
measures,_,O,O,421
to,_,O,O,421
protect,_,O,O,421
against,_,O,O,421
such,_,O,O,421
lapses,_,O,O,421
",",_,O,O,421
executives,_,O,O,421
still,_,O,O,421
make,_,O,O,421
decisions,_,O,O,421
whether,_,O,O,421
or,_,O,O,421
not,_,O,O,421
to,_,O,O,421
comply,_,O,O,421
with,_,O,O,421
reporting,_,O,B-THE,421
standards,_,O,I-THE,421
",",_,O,O,421
best,_,O,B-THE,421
practices,_,O,I-THE,421
",",_,O,O,421
industry,_,O,B-THE,421
norms,_,O,I-THE,421
and,_,O,O,421
legislation,_,O,B-THE,421
.,_,O,O,421
The,_,O,O,421
prior,_,O,O,421
literature,_,O,O,421
in,_,O,O,421
this,_,O,O,421
area,_,O,O,421
addresses,_,O,O,421
individual,_,O,B-THE,421
characteristics,_,O,I-THE,421
of,_,O,O,421
decision,_,O,B-THE,421
makers,_,O,I-THE,421
and,_,O,O,421
social,_,O,B-THE,421
networks,_,O,I-THE,421
between,_,O,O,421
executives,_,O,B-THE,421
and,_,O,O,421
boards,_,O,B-THE,421
of,_,O,I-THE,421
directors,_,O,I-THE,421
",",_,O,O,421
but,_,O,O,421
to,_,O,O,421
this,_,O,O,421
point,_,O,O,421
has,_,O,O,421
largely,_,O,O,421
overlooked,_,O,O,421
group,_,O,B-THE,421
dynamics,_,O,I-THE,421
of,_,O,O,421
the,_,O,O,421
executive,_,O,B-THE,421
team,_,O,I-THE,421
.,_,O,O,421
Our,_,O,O,421
study,_,O,O,421
addresses,_,O,O,421
this,_,O,O,421
gap,_,O,O,421
and,_,O,O,421
examines,_,O,O,421
the,_,O,O,421
relationship,_,O,O,421
between,_,O,O,421
an,_,O,O,421
occupational,_,O,B-THE,421
community,_,O,I-THE,421
of,_,O,O,421
top,_,O,B-THE,421
executives,_,O,I-THE,421
and,_,O,O,421
the,_,O,O,421
quality,_,O,O,421
of,_,O,O,421
internal,_,O,B-THE,421
control,_,O,I-THE,421
.,_,O,O,421
We,_,O,O,421
construct,_,O,O,421
a,_,O,O,421
unique,_,O,O,421
measure,_,O,O,421
for,_,O,O,421
the,_,O,O,421
executive,_,O,B-THE,421
occupational,_,O,I-THE,421
community,_,O,I-THE,421
based,_,O,O,421
on,_,O,O,421
CEO,_,O,B-THE,421
and,_,O,O,421
CFO,_,O,B-THE,421
’,_,O,O,421
s,_,O,O,421
joint,_,O,O,421
tenure,_,O,O,421
.,_,O,O,421
Our,_,O,O,421
findings,_,O,O,421
show,_,O,O,421
that,_,O,O,421
the,_,O,O,421
number,_,O,O,421
of,_,O,O,421
years,_,O,O,421
of,_,O,O,421
CEO,_,O,B-THE,421
/,_,O,O,421
CFO,_,O,B-THE,421
’,_,O,O,421
s,_,O,O,421
joint,_,O,B-THE,421
tenure,_,O,I-THE,421
is,_,O,O,421
significantly,_,O,O,421
and,_,O,O,421
negatively,_,O,O,421
associated,_,O,O,421
with,_,O,O,421
internal,_,O,B-THE,421
control,_,O,I-THE,421
weakness,_,O,I-THE,421
",",_,O,O,421
suggesting,_,O,O,421
that,_,O,O,421
the,_,O,O,421
longer,_,O,O,421
the,_,O,O,421
executive,_,O,B-THE,421
relationship,_,O,I-THE,421
",",_,O,O,421
the,_,O,O,421
lower,_,O,O,421
the,_,O,O,421
likelihood,_,O,O,421
of,_,O,O,421
internal,_,O,B-THE,421
control,_,O,I-THE,421
weakness,_,O,I-THE,421
.,_,O,O,421
Our,_,O,O,421
study,_,O,O,421
indicates,_,O,O,421
that,_,O,O,421
the,_,O,O,421
presence,_,O,O,421
of,_,O,O,421
an,_,O,O,421
occupational,_,O,B-THE,421
community,_,O,I-THE,421
contributes,_,O,O,421
to,_,O,O,421
better,_,O,O,421
internal,_,O,B-THE,421
control,_,O,I-THE,421
.,_,O,O,421
©,_,O,O,421
2015,_,O,O,421
",",_,O,O,421
Springer,_,O,O,421
Science,_,O,O,421
#ERROR!,_,O,O,421
Business,_,O,O,421
Media,_,O,O,421
Dordrecht,_,O,O,421
.,_,O,O,421
Few,_,O,O,422
studies,_,O,O,422
have,_,O,O,422
examined,_,O,O,422
the,_,O,O,422
influence,_,O,O,422
of,_,O,O,422
the,_,O,O,422
food,_,O,B-THE,422
environment,_,O,I-THE,422
on,_,O,O,422
obesity,_,O,B-THE,422
rates,_,O,I-THE,422
among,_,O,O,422
very,_,O,O,422
young,_,O,B-THE,422
",",_,O,O,422
low-income,_,O,B-THE,422
consumers,_,O,I-THE,422
.,_,O,O,422
This,_,O,O,422
research,_,O,O,422
contributes,_,O,O,422
to,_,O,O,422
this,_,O,O,422
growing,_,O,O,422
literature,_,O,O,422
by,_,O,O,422
examining,_,O,O,422
the,_,O,O,422
relationship,_,O,O,422
between,_,O,O,422
modifications,_,O,O,422
to,_,O,O,422
the,_,O,O,422
retail,_,O,B-THE,422
environment,_,O,I-THE,422
and,_,O,O,422
obesity,_,O,O,422
rates,_,O,O,422
for,_,O,O,422
low-income,_,O,B-THE,422
",",_,O,O,422
preschool-aged,_,O,B-THE,422
children,_,O,I-THE,422
.,_,O,O,422
Based,_,O,O,422
on,_,O,O,422
data,_,O,O,422
combined,_,O,O,422
from,_,O,O,422
various,_,O,O,422
secondary,_,O,O,422
sources,_,O,O,422
",",_,O,O,422
this,_,O,O,422
study,_,O,O,422
finds,_,O,O,422
that,_,O,O,422
changes,_,O,O,422
in,_,O,O,422
the,_,O,O,422
retail,_,O,B-THE,422
environment,_,O,I-THE,422
are,_,O,O,422
significantly,_,O,O,422
related,_,O,O,422
to,_,O,O,422
obesity,_,O,B-THE,422
rates,_,O,I-THE,422
.,_,O,O,422
More,_,O,O,422
specifically,_,O,O,422
",",_,O,O,422
the,_,O,O,422
authors,_,O,O,422
find,_,O,O,422
a,_,O,O,422
positive,_,O,O,422
relationship,_,O,O,422
between,_,O,O,422
the,_,O,O,422
number,_,O,O,422
of,_,O,O,422
convenience,_,O,B-THE,422
stores,_,O,I-THE,422
in,_,O,O,422
the,_,O,O,422
retail,_,O,B-THE,422
environment,_,O,I-THE,422
and,_,O,O,422
obesity,_,O,B-THE,422
rates,_,O,I-THE,422
among,_,O,O,422
low-income,_,O,B-THE,422
",",_,O,O,422
preschool-aged,_,O,B-THE,422
children,_,O,I-THE,422
.,_,O,O,422
Results,_,O,O,422
also,_,O,O,422
show,_,O,O,422
that,_,O,O,422
the,_,O,O,422
percent,_,O,O,422
change,_,O,O,422
in,_,O,O,422
grocery,_,O,B-THE,422
stores,_,O,I-THE,422
and,_,O,O,422
supercenters,_,O,B-THE,422
and,_,O,O,422
club,_,O,B-THE,422
stores,_,O,I-THE,422
in,_,O,O,422
the,_,O,O,422
retail,_,O,B-THE,422
environment,_,O,I-THE,422
is,_,O,O,422
negatively,_,O,O,422
related,_,O,O,422
to,_,O,O,422
the,_,O,O,422
obesity,_,O,B-THE,422
rates,_,O,I-THE,422
of,_,O,O,422
low-income,_,O,B-THE,422
",",_,O,O,422
preschool-aged,_,O,B-THE,422
children,_,O,I-THE,422
[,_,O,O,422
i.e,_,O,O,422
.,_,O,O,422
",",_,O,O,422
as,_,O,O,422
grocery,_,O,B-THE,422
stores,_,O,I-THE,422
and,_,O,O,422
supercenters,_,O,B-THE,422
/,_,O,O,422
club,_,O,B-THE,422
stores,_,O,I-THE,422
increase,_,O,O,422
(,_,O,O,422
decrease,_,O,O,422
),_,O,O,422
",",_,O,O,422
obesity,_,O,B-THE,422
decreases,_,O,O,422
(,_,O,O,422
increases,_,O,O,422
),_,O,O,422
],_,O,O,422
.,_,O,O,422
Further,_,O,O,422
",",_,O,O,422
the,_,O,O,422
percent,_,O,O,422
change,_,O,O,422
in,_,O,O,422
supercenters,_,O,B-THE,422
and,_,O,O,422
club,_,O,B-THE,422
stores,_,O,I-THE,422
mediates,_,O,O,422
the,_,O,O,422
positive,_,O,O,422
relationship,_,O,O,422
between,_,O,O,422
participation,_,O,O,422
in,_,O,O,422
the,_,O,O,422
Supplemental,_,O,B-THE,422
Nutrition,_,O,I-THE,422
Assistance,_,O,I-THE,422
Program,_,O,I-THE,422
(,_,O,I-THE,422
SNAP,_,O,I-THE,422
),_,O,I-THE,422
and,_,O,O,422
obesity,_,O,B-THE,422
rates,_,O,I-THE,422
.,_,O,O,422
©,_,O,O,422
2015,_,O,O,422
",",_,O,O,422
Springer,_,O,O,422
Science,_,O,O,422
#ERROR!,_,O,O,422
Business,_,O,O,422
Media,_,O,O,422
Dordrecht,_,O,O,422
.,_,O,O,422
Social,_,O,I-THE,423
commerce,_,O,I-THE,423
as,_,O,O,423
a,_,O,O,423
subset,_,O,O,423
of,_,O,O,423
e-commerce,_,O,B-THE,423
has,_,O,O,423
been,_,O,O,423
emerged,_,O,O,423
in,_,O,O,423
part,_,O,O,423
due,_,O,O,423
to,_,O,O,423
the,_,O,O,423
popularity,_,O,O,423
of,_,O,O,423
social,_,O,B-THE,423
networking,_,O,I-THE,423
sites,_,O,I-THE,423
.,_,O,O,423
Social,_,O,B-THE,423
commerce,_,O,I-THE,423
brings,_,O,O,423
new,_,O,O,423
challenges,_,O,O,423
to,_,O,O,423
marketing,_,O,B-THE,423
activities,_,O,I-THE,423
.,_,O,O,423
And,_,O,O,423
social,_,O,B-THE,423
commerce,_,O,I-THE,423
transactions,_,O,I-THE,423
like,_,O,O,423
e-commerce,_,O,B-THE,423
transactions,_,O,I-THE,423
can,_,O,O,423
be,_,O,O,423
dangerous,_,O,O,423
and,_,O,O,423
cause,_,O,O,423
harmful,_,O,O,423
losses,_,O,O,423
to,_,O,O,423
personal,_,O,B-THE,423
finances,_,O,I-THE,423
",",_,O,O,423
time,_,O,B-THE,423
",",_,O,O,423
and,_,O,O,423
information,_,O,B-THE,423
privacy,_,O,I-THE,423
.,_,O,O,423
This,_,O,O,423
article,_,O,O,423
examines,_,O,O,423
ethical,_,O,B-THE,423
issues,_,O,I-THE,423
and,_,O,O,423
consumer,_,O,B-THE,423
assessments,_,O,I-THE,423
of,_,O,O,423
the,_,O,O,423
risks,_,O,B-THE,423
of,_,O,O,423
using,_,O,O,423
an,_,O,O,423
e-service,_,O,B-THE,423
and,_,O,O,423
how,_,O,O,423
risk,_,O,B-THE,423
affects,_,O,O,423
consumer,_,O,B-THE,423
evaluations,_,O,I-THE,423
and,_,O,O,423
usage,_,O,B-THE,423
of,_,O,O,423
Internet-based,_,O,B-THE,423
services,_,O,I-THE,423
and,_,O,O,423
self-service,_,O,B-THE,423
technologies,_,O,I-THE,423
.,_,O,O,423
Results,_,O,O,423
from,_,O,O,423
two,_,O,O,423
surveys,_,O,O,423
totaling,_,O,O,423
1024,_,O,O,423
consumers,_,O,O,423
indicated,_,O,O,423
that,_,O,O,423
as,_,O,O,423
usage,_,O,I-THE,423
risk,_,O,I-THE,423
concerns,_,O,O,423
increased,_,O,O,423
",",_,O,O,423
the,_,O,O,423
perceived,_,O,B-THE,423
usefulness,_,O,I-THE,423
(,_,O,I-THE,423
PU,_,O,I-THE,423
),_,O,I-THE,423
of,_,O,O,423
an,_,O,O,423
e-service,_,O,B-THE,423
and,_,O,O,423
intention,_,O,B-THE,423
to,_,O,I-THE,423
use,_,O,I-THE,423
it,_,O,O,423
decreased,_,O,O,423
.,_,O,O,423
Additionally,_,O,O,423
as,_,O,O,423
usage,_,O,B-THE,423
risk,_,O,I-THE,423
concerns,_,O,O,423
increased,_,O,O,423
the,_,O,O,423
effect,_,O,O,423
of,_,O,O,423
subjective,_,O,O,423
norm,_,O,O,423
on,_,O,O,423
PU,_,O,B-THE,423
and,_,O,O,423
intention,_,O,O,423
to,_,O,O,423
use,_,O,O,423
an,_,O,O,423
e-service,_,O,B-THE,423
strengthened,_,O,O,423
",",_,O,O,423
and,_,O,O,423
the,_,O,O,423
effect,_,O,O,423
of,_,O,O,423
perceived,_,O,B-THE,423
ease,_,O,I-THE,423
of,_,O,I-THE,423
use,_,O,I-THE,423
on,_,O,O,423
PU,_,O,B-THE,423
and,_,O,O,423
intention,_,O,B-THE,423
to,_,O,I-THE,423
use,_,O,I-THE,423
an,_,O,O,423
e-service,_,O,B-THE,423
weakened,_,O,O,423
.,_,O,O,423
These,_,O,O,423
findings,_,O,O,423
advance,_,O,O,423
theory,_,O,O,423
and,_,O,O,423
contribute,_,O,O,423
to,_,O,O,423
the,_,O,O,423
foundation,_,O,O,423
for,_,O,O,423
future,_,O,O,423
research,_,O,O,423
aimed,_,O,O,423
at,_,O,O,423
improving,_,O,O,423
our,_,O,O,423
understanding,_,O,O,423
of,_,O,O,423
how,_,O,O,423
consumers,_,O,O,423
evaluate,_,O,O,423
new,_,O,O,423
e-services,_,O,B-THE,423
",",_,O,O,423
new,_,O,B-THE,423
commerce,_,O,I-THE,423
systems,_,O,I-THE,423
and,_,O,I-THE,423
settings,_,O,I-THE,423
",",_,O,O,423
and,_,O,O,423
self-service,_,O,B-THE,423
technologies,_,O,I-THE,423
in,_,O,O,423
the,_,O,O,423
social,_,O,B-THE,423
commerce,_,O,I-THE,423
era,_,O,O,423
.,_,O,O,423
©,_,O,O,423
2015,_,O,O,423
",",_,O,O,423
Springer,_,O,O,423
Science,_,O,O,423
#ERROR!,_,O,O,423
Business,_,O,O,423
Media,_,O,O,423
Dordrecht,_,O,O,423
.,_,O,O,423
The,_,O,O,424
privatization,_,O,B-THE,424
of,_,O,O,424
France,_,O,B-THE,424
Telecom,_,O,I-THE,424
(,_,O,I-THE,424
FT,_,O,I-THE,424
),_,O,I-THE,424
in,_,O,O,424
1997,_,O,O,424
led,_,O,O,424
to,_,O,O,424
the,_,O,O,424
implementation,_,O,O,424
of,_,O,O,424
a,_,O,O,424
profit-oriented,_,O,B-THE,424
financialization,_,O,I-THE,424
strategy,_,O,I-THE,424
.,_,O,O,424
An,_,O,O,424
unforgiving,_,O,B-THE,424
work,_,O,I-THE,424
environment,_,O,I-THE,424
was,_,O,O,424
developed,_,O,O,424
",",_,O,O,424
which,_,O,O,424
has,_,O,O,424
unsettled,_,O,B-THE,424
many,_,O,O,424
employees,_,O,O,424
.,_,O,O,424
Between,_,O,O,424
February,_,O,O,424
2008,_,O,O,424
and,_,O,O,424
October,_,O,O,424
2011,_,O,O,424
",",_,O,O,424
69,_,O,O,424
employees,_,O,O,424
took,_,O,O,424
their,_,O,O,424
own,_,O,O,424
life,_,O,O,424
.,_,O,O,424
Many,_,O,O,424
left,_,O,O,424
notes,_,O,O,424
blaming,_,O,O,424
management,_,O,O,424
for,_,O,O,424
having,_,O,O,424
privileged,_,O,B-THE,424
the,_,O,O,424
interests,_,O,O,424
of,_,O,O,424
shareholders,_,O,B-THE,424
over,_,O,O,424
those,_,O,O,424
of,_,O,O,424
employees,_,O,B-THE,424
.,_,O,O,424
Through,_,O,O,424
interviews,_,O,O,424
with,_,O,O,424
employees,_,O,B-THE,424
and,_,O,O,424
professional,_,O,O,424
practitioners,_,O,O,424
associated,_,O,O,424
with,_,O,O,424
FT,_,O,I-THE,424
",",_,O,O,424
we,_,O,O,424
reveal,_,O,O,424
that,_,O,O,424
employees,_,O,B-THE,424
strongly,_,O,O,424
resented,_,O,O,424
the,_,O,O,424
company,_,O,O,424
’,_,O,O,424
s,_,O,O,424
use,_,O,O,424
of,_,O,O,424
financialization,_,O,B-THE,424
policies,_,O,I-THE,424
to,_,O,O,424
maximize,_,O,O,424
shareholder,_,O,B-THE,424
value,_,O,I-THE,424
.,_,O,O,424
Pursuit,_,O,O,424
of,_,O,O,424
such,_,O,O,424
policies,_,O,O,424
led,_,O,O,424
to,_,O,O,424
the,_,O,O,424
de-institutionalization,_,O,B-THE,424
of,_,O,O,424
socially,_,O,B-THE,424
prescribed,_,O,I-THE,424
norms,_,O,I-THE,424
that,_,O,O,424
were,_,O,O,424
applied,_,O,O,424
commonly,_,O,O,424
in,_,O,O,424
Continental,_,O,B-THE,424
European,_,O,I-THE,424
workplaces,_,O,I-THE,424
.,_,O,O,424
Feelings,_,O,O,424
of,_,O,O,424
anomie,_,O,B-THE,424
",",_,O,O,424
disgrace,_,O,B-THE,424
",",_,O,O,424
futility,_,O,B-THE,424
and,_,O,O,424
isolation,_,O,B-THE,424
ensued,_,O,O,424
among,_,O,O,424
employees,_,O,B-THE,424
.,_,O,O,424
This,_,O,O,424
case,_,O,O,424
highlights,_,O,O,424
an,_,O,O,424
important,_,O,O,424
effect,_,O,O,424
of,_,O,O,424
a,_,O,O,424
modern,_,O,B-THE,424
